key	book	chapter	verse	word	role	case	tense	voice	mood	degree
46002011018	1CO	2	11	18						
46002011019	1CO	2	11	19		accusative				
46002011020	1CO	2	11	20		genitive				
46002011021	1CO	2	11	21		genitive				
46002011022	1CO	2	11	22	s	nominative				
46002011023	1CO	2	11	23	v		perfect	active	indicative	
46002011024	1CO	2	11	24						
46002011025	1CO	2	11	25	adv					
46002011026	1CO	2	11	26		nominative				
46002011027	1CO	2	11	27		nominative				
46002011028	1CO	2	11	28		genitive				
46002011029	1CO	2	11	29		genitive				
46002012001	1CO	2	12	1	s	nominative				
46002012002	1CO	2	12	2						
46002012003	1CO	2	12	3						
46002012004	1CO	2	12	4		accusative				
46002012005	1CO	2	12	5		accusative				
46002012006	1CO	2	12	6		genitive				
46002012007	1CO	2	12	7		genitive				
46002012008	1CO	2	12	8	v		aorist	active	indicative	
46002012009	1CO	2	12	9						
46002012010	1CO	2	12	10		accusative				
46002012011	1CO	2	12	11		accusative				
46002012012	1CO	2	12	12		accusative				
46002012013	1CO	2	12	13						
46002012014	1CO	2	12	14		genitive				
46002012015	1CO	2	12	15		genitive				
46002012016	1CO	2	12	16						
46002012017	1CO	2	12	17	v		perfect	active	subjunctive	
46002012018	1CO	2	12	18		accusative				
46002012019	1CO	2	12	19						
46002012020	1CO	2	12	20		genitive				
46002012021	1CO	2	12	21		genitive				
46002012022	1CO	2	12	22	v	accusative	aorist	passive	participle	
46002012023	1CO	2	12	23	io	dative				
46002013001	1CO	2	13	1	o	accusative				
46002013002	1CO	2	13	2	adv					
46002013003	1CO	2	13	3	v		present	active	indicative	
46002013004	1CO	2	13	4						
46002013005	1CO	2	13	5						
46002013006	1CO	2	13	6		dative				
46002013007	1CO	2	13	7		genitive				
46002013008	1CO	2	13	8		genitive				
46002013009	1CO	2	13	9		dative				
46002013010	1CO	2	13	10						
46002013011	1CO	2	13	11						
46002013012	1CO	2	13	12		dative				
46002013013	1CO	2	13	13		genitive				
46002013014	1CO	2	13	14	adv	dative				
46002013015	1CO	2	13	15	o	accusative				
46002013016	1CO	2	13	16	v	nominative	present	active	participle	
46002014001	1CO	2	14	1		nominative				
46002014002	1CO	2	14	2						
46002014003	1CO	2	14	3		nominative				
46002014004	1CO	2	14	4	adv					
46002014005	1CO	2	14	5	v		present	middlepassive	indicative	
46002014006	1CO	2	14	6		accusative				
46002014007	1CO	2	14	7		genitive				
46002014008	1CO	2	14	8		genitive				
46002014009	1CO	2	14	9		genitive				
46002014010	1CO	2	14	10		genitive				
46002014011	1CO	2	14	11	p	nominative				
46002014012	1CO	2	14	12						
46002014013	1CO	2	14	13	adv	dative				
46002014014	1CO	2	14	14	vc		present	active	indicative	
46002014015	1CO	2	14	15						
46002014016	1CO	2	14	16	adv					
46002014017	1CO	2	14	17	v		present	middlepassive	indicative	
46002014018	1CO	2	14	18	v		aorist	active	infinitive	
46002014019	1CO	2	14	19						
46002014020	1CO	2	14	20	adv					
46002014021	1CO	2	14	21	v		present	passive	indicative	
46002015001	1CO	2	15	1		nominative				
46002015002	1CO	2	15	2						
46002015003	1CO	2	15	3		nominative				
46002015004	1CO	2	15	4	v		present	active	indicative	
46002015005	1CO	2	15	5	adv					
46002015006	1CO	2	15	6	o	accusative				
46002015007	1CO	2	15	7	s	nominative				
46002015008	1CO	2	15	8						
46002015009	1CO	2	15	9						
46002015010	1CO	2	15	10		genitive				
46002015011	1CO	2	15	11	v		present	passive	indicative	
46002016001	1CO	2	16	1	s	nominative				
46002016002	1CO	2	16	2						
46002016003	1CO	2	16	3	v		aorist	active	indicative	
46002016004	1CO	2	16	4		accusative				
46002016005	1CO	2	16	5		genitive				
46002016006	1CO	2	16	6	s	nominative				
46002016007	1CO	2	16	7	v		future	active	indicative	
46002016008	1CO	2	16	8	o	accusative				
46002016009	1CO	2	16	9	s	nominative				
46002016010	1CO	2	16	10						
46002016011	1CO	2	16	11		accusative				
46002016012	1CO	2	16	12		genitive				
46002016013	1CO	2	16	13	v		present	active	indicative	
46003001001	1CO	3	1	1	s	nominative				
46003001002	1CO	3	1	2	aux	vocative				
46003001003	1CO	3	1	3						
46003001004	1CO	3	1	4	v		aorist	passive	indicative	
46003001005	1CO	3	1	5	v		aorist	active	infinitive	
46003001006	1CO	3	1	6	io	dative				
46003001007	1CO	3	1	7						
46003001008	1CO	3	1	8		dative				
46003001009	1CO	3	1	9						
46003001010	1CO	3	1	10						
46003001011	1CO	3	1	11		dative				
46003001012	1CO	3	1	12						
46003001013	1CO	3	1	13		dative				
46003001014	1CO	3	1	14						
46003001015	1CO	3	1	15		dative				
46003002001	1CO	3	2	1	o2	accusative				
46003002002	1CO	3	2	2	o	accusative				
46003002003	1CO	3	2	3	v		aorist	active	indicative	
46003002004	1CO	3	2	4	adv					
46003002005	1CO	3	2	5	o	accusative				
46003002006	1CO	3	2	6	adv					
46003002007	1CO	3	2	7						
46003002008	1CO	3	2	8	v		imperfect	middlepassive	indicative	
46003002009	1CO	3	2	9						
46003002010	1CO	3	2	10	adv					
46003002011	1CO	3	2	11	adv					
46003002012	1CO	3	2	12	adv					
46003002013	1CO	3	2	13	v		present	middlepassive	indicative	
46003003001	1CO	3	3	1	adv					
46003003002	1CO	3	3	2						
46003003003	1CO	3	3	3	p	nominative				
46003003004	1CO	3	3	4	vc		present	active	indicative	
46003003005	1CO	3	3	5						
46003003006	1CO	3	3	6						
46003003007	1CO	3	3	7						
46003003008	1CO	3	3	8		dative				
46003003009	1CO	3	3	9		nominative				
46003003010	1CO	3	3	10						
46003003011	1CO	3	3	11		nominative				
46003003012	1CO	3	3	12						
46003003013	1CO	3	3	13	p	nominative				
46003003014	1CO	3	3	14	vc		present	active	indicative	
46003003015	1CO	3	3	15						
46003003016	1CO	3	3	16						
46003003017	1CO	3	3	17		accusative				
46003003018	1CO	3	3	18	v		present	active	indicative	
46003004001	1CO	3	4	1						
46003004002	1CO	3	4	2						
46003004003	1CO	3	4	3	v		present	active	subjunctive	
46003004004	1CO	3	4	4	s	nominative				
46003004005	1CO	3	4	5	s	nominative				
46003004006	1CO	3	4	6						
46003004007	1CO	3	4	7	vc		present	active	indicative	
46003004008	1CO	3	4	8	p	genitive				
46003004009	1CO	3	4	9	s	nominative				
46003004010	1CO	3	4	10						
46003004011	1CO	3	4	11	s	nominative				
46003004012	1CO	3	4	12	p	genitive				
46003004013	1CO	3	4	13						
46003004014	1CO	3	4	14	p	nominative				
46003004015	1CO	3	4	15	vc		present	active	indicative	
46003005001	1CO	3	5	1	p	nominative				
46003005002	1CO	3	5	2						
46003005003	1CO	3	5	3	vc		present	active	indicative	
46003005004	1CO	3	5	4	s	nominative				
46003005005	1CO	3	5	5	p	nominative				
46003005006	1CO	3	5	6						
46003005007	1CO	3	5	7	vc		present	active	indicative	
46003005008	1CO	3	5	8	s	nominative				
46003005009	1CO	3	5	9		nominative				
46003005010	1CO	3	5	10						
46003005011	1CO	3	5	11		genitive				
46003005012	1CO	3	5	12	v		aorist	active	indicative	
46003005013	1CO	3	5	13						
46003005014	1CO	3	5	14		dative				
46003005015	1CO	3	5	15						
46003005016	1CO	3	5	16		nominative				
46003005017	1CO	3	5	17		nominative				
46003005018	1CO	3	5	18	v		aorist	active	indicative	
46003006001	1CO	3	6	1	s	nominative				
46003006002	1CO	3	6	2	v		aorist	active	indicative	
46003006003	1CO	3	6	3	s	nominative				
46003006004	1CO	3	6	4	v		aorist	active	indicative	
46003006005	1CO	3	6	5						
46003006006	1CO	3	6	6		nominative				
46003006007	1CO	3	6	7		nominative				
46003006008	1CO	3	6	8	v		imperfect	active	indicative	
46003007001	1CO	3	7	1						
46003007002	1CO	3	7	2						
46003007003	1CO	3	7	3		nominative				
46003007004	1CO	3	7	4	v	nominative	present	active	participle	
46003007005	1CO	3	7	5	vc		present	active	indicative	
46003007006	1CO	3	7	6	p	nominative				
46003007007	1CO	3	7	7						
46003007008	1CO	3	7	8		nominative				
46003007009	1CO	3	7	9	v	nominative	present	active	participle	
46003007010	1CO	3	7	10						
46003007011	1CO	3	7	11		nominative				
46003007012	1CO	3	7	12	v	nominative	present	active	participle	
46003007013	1CO	3	7	13		nominative				
46003008001	1CO	3	8	1		nominative				
46003008002	1CO	3	8	2	v	nominative	present	active	participle	
46003008003	1CO	3	8	3						
46003008004	1CO	3	8	4						
46003008005	1CO	3	8	5		nominative				
46003008006	1CO	3	8	6	v	nominative	present	active	participle	
46003008007	1CO	3	8	7	p	nominative				
46003008008	1CO	3	8	8	vc		present	active	indicative	
46003008009	1CO	3	8	9	s	nominative				
46003008010	1CO	3	8	10						
46003008011	1CO	3	8	11		accusative				
46003008012	1CO	3	8	12		accusative				
46003008013	1CO	3	8	13		accusative				
46003008014	1CO	3	8	14	v		future	middle	indicative	
46003008015	1CO	3	8	15						
46003008016	1CO	3	8	16		accusative				
46003008017	1CO	3	8	17		accusative				
46003008018	1CO	3	8	18		accusative				
46003009001	1CO	3	9	1		genitive				
46003009002	1CO	3	9	2						
46003009003	1CO	3	9	3	vc		present	active	indicative	
46003009004	1CO	3	9	4		nominative				
46003009005	1CO	3	9	5		genitive				
46003009006	1CO	3	9	6		nominative				
46003009007	1CO	3	9	7		genitive				
46003009008	1CO	3	9	8		nominative				
46003009009	1CO	3	9	9	vc		present	active	indicative	
46003010001	1CO	3	10	1						
46003010002	1CO	3	10	2		accusative				
46003010003	1CO	3	10	3		accusative				
46003010004	1CO	3	10	4		genitive				
46003010005	1CO	3	10	5		genitive				
46003010006	1CO	3	10	6		accusative				
46003010007	1CO	3	10	7	v	accusative	aorist	passive	participle	
46003010008	1CO	3	10	8	io	dative				
46003010009	1CO	3	10	9						
46003010010	1CO	3	10	10		nominative				
46003010011	1CO	3	10	11		nominative				
46003010012	1CO	3	10	12	o	accusative				
46003010013	1CO	3	10	13	v		aorist	active	indicative	
46003010014	1CO	3	10	14	s	nominative				
46003010015	1CO	3	10	15						
46003010016	1CO	3	10	16	v		present	active	indicative	
46003010017	1CO	3	10	17	s	nominative				
46003010018	1CO	3	10	18						
46003010019	1CO	3	10	19	v		present	active	imperative	
46003010020	1CO	3	10	20	adv					
46003010021	1CO	3	10	21	v		present	active	indicative	
46003011001	1CO	3	11	1		accusative				
46003011002	1CO	3	11	2						
46003011003	1CO	3	11	3		accusative				
46003011004	1CO	3	11	4	s	nominative				
46003011005	1CO	3	11	5	v		present	middlepassive	indicative	
46003011006	1CO	3	11	6	v		aorist	active	infinitive	
46003011007	1CO	3	11	7						
46003011008	1CO	3	11	8		accusative				
46003011009	1CO	3	11	9	v	accusative	present	middlepassive	participle	
46003011010	1CO	3	11	10	s	nominative				
46003011011	1CO	3	11	11	vc		present	active	indicative	
46003011012	1CO	3	11	12		nominative				
46003011013	1CO	3	11	13		nominative				
46003012001	1CO	3	12	1						
46003012002	1CO	3	12	2						
46003012003	1CO	3	12	3	s	nominative				
46003012004	1CO	3	12	4	v		present	active	indicative	
46003012005	1CO	3	12	5						
46003012006	1CO	3	12	6		accusative				
46003012007	1CO	3	12	7		accusative				
46003012008	1CO	3	12	8		accusative				
46003012009	1CO	3	12	9		accusative				
46003012010	1CO	3	12	10		accusative				
46003012011	1CO	3	12	11		accusative				
46003012012	1CO	3	12	12		accusative				
46003012013	1CO	3	12	13		accusative				
46003012014	1CO	3	12	14		accusative				
46003013001	1CO	3	13	1		genitive				
46003013002	1CO	3	13	2		nominative				
46003013003	1CO	3	13	3		nominative				
46003013004	1CO	3	13	4	p	nominative				
46003013005	1CO	3	13	5	vc		future	middle	indicative	
46003013006	1CO	3	13	6		nominative				
46003013007	1CO	3	13	7						
46003013008	1CO	3	13	8		nominative				
46003013009	1CO	3	13	9	v		future	active	indicative	
46003013010	1CO	3	13	10						
46003013011	1CO	3	13	11						
46003013012	1CO	3	13	12		dative				
46003013013	1CO	3	13	13	v		present	passive	indicative	
46003013014	1CO	3	13	14						
46003013015	1CO	3	13	15		genitive				
46003013016	1CO	3	13	16		nominative				
46003013017	1CO	3	13	17		nominative				
46003013018	1CO	3	13	18	p	nominative				
46003013019	1CO	3	13	19	vc		present	active	indicative	
46003013020	1CO	3	13	20		nominative				
46003013021	1CO	3	13	21		nominative				
46003013022	1CO	3	13	22	o	nominative				
46003013023	1CO	3	13	23	v		future	active	indicative	
46003014001	1CO	3	14	1						
46003014002	1CO	3	14	2		genitive				
46003014003	1CO	3	14	3		nominative				
46003014004	1CO	3	14	4		nominative				
46003014005	1CO	3	14	5	v		future	active	indicative	
46003014006	1CO	3	14	6	o	accusative				
46003014007	1CO	3	14	7	v		aorist	active	indicative	
46003014008	1CO	3	14	8	o	accusative				
46003014009	1CO	3	14	9	v		future	middle	indicative	
46003015001	1CO	3	15	1						
46003015002	1CO	3	15	2		genitive				
46003015003	1CO	3	15	3		nominative				
46003015004	1CO	3	15	4		nominative				
46003015005	1CO	3	15	5	v		future	passive	indicative	
46003015006	1CO	3	15	6	v		future	passive	indicative	
46003015007	1CO	3	15	7	s	nominative				
46003015008	1CO	3	15	8						
46003015009	1CO	3	15	9	v		future	passive	indicative	
46003015010	1CO	3	15	10	adv					
46003015011	1CO	3	15	11						
46003015012	1CO	3	15	12						
46003015013	1CO	3	15	13						
46003015014	1CO	3	15	14		genitive				
46003016001	1CO	3	16	1	adv					
46003016002	1CO	3	16	2	v		perfect	active	indicative	
46003016003	1CO	3	16	3						
46003016004	1CO	3	16	4		nominative				
46003016005	1CO	3	16	5		genitive				
46003016006	1CO	3	16	6	vc		present	active	indicative	
46003016007	1CO	3	16	7						
46003016008	1CO	3	16	8		nominative				
46003016009	1CO	3	16	9		nominative				
46003016010	1CO	3	16	10		genitive				
46003016011	1CO	3	16	11		genitive				
46003016012	1CO	3	16	12						
46003016013	1CO	3	16	13		dative				
46003016014	1CO	3	16	14	v		present	active	indicative	
46003017001	1CO	3	17	1						
46003017002	1CO	3	17	2	s	nominative				
46003017003	1CO	3	17	3		accusative				
46003017004	1CO	3	17	4		accusative				
46003017005	1CO	3	17	5		genitive				
46003017006	1CO	3	17	6		genitive				
46003017007	1CO	3	17	7	v		present	active	indicative	
46003017008	1CO	3	17	8	v		future	active	indicative	
46003017009	1CO	3	17	9	o	accusative				
46003017010	1CO	3	17	10		nominative				
46003017011	1CO	3	17	11		nominative				
46003017012	1CO	3	17	12		nominative				
46003017013	1CO	3	17	13						
46003017014	1CO	3	17	14		nominative				
46003017015	1CO	3	17	15		genitive				
46003017016	1CO	3	17	16		genitive				
46003017017	1CO	3	17	17	p	nominative				
46003017018	1CO	3	17	18	vc		present	active	indicative	
46003017019	1CO	3	17	19	p	nominative				
46003017020	1CO	3	17	20	vc		present	active	indicative	
46003017021	1CO	3	17	21	s	nominative				
46003018001	1CO	3	18	1	s	nominative				
46003018002	1CO	3	18	2	o	accusative				
46003018003	1CO	3	18	3	v		present	active	imperative	
46003018004	1CO	3	18	4						
46003018005	1CO	3	18	5	s	nominative				
46003018006	1CO	3	18	6	v		present	active	indicative	
46003018007	1CO	3	18	7	p	nominative				
46003018008	1CO	3	18	8	vc		present	active	infinitive	
46003018009	1CO	3	18	9						
46003018010	1CO	3	18	10		dative				
46003018011	1CO	3	18	11						
46003018012	1CO	3	18	12		dative				
46003018013	1CO	3	18	13		dative				
46003018014	1CO	3	18	14		dative				
46003018015	1CO	3	18	15	p	nominative				
46003018016	1CO	3	18	16	vc		aorist	middle	imperative	
46003018017	1CO	3	18	17						
46003018018	1CO	3	18	18	vc		aorist	middle	subjunctive	
46003018019	1CO	3	18	19	p	nominative				
46003019001	1CO	3	19	1		nominative				
46003019002	1CO	3	19	2						
46003019003	1CO	3	19	3		nominative				
46003019004	1CO	3	19	4		genitive				
46003019005	1CO	3	19	5		genitive				
46003019006	1CO	3	19	6		genitive				
46003019007	1CO	3	19	7	p	nominative				
46003019008	1CO	3	19	8						
46003019009	1CO	3	19	9		dative				
46003019010	1CO	3	19	10		dative				
46003019011	1CO	3	19	11	vc		present	active	indicative	
46003019012	1CO	3	19	12	v		perfect	passive	indicative	
46003019013	1CO	3	19	13						
46003019014	1CO	3	19	14		nominative				
46003019015	1CO	3	19	15	v	nominative	present	middlepassive	participle	
46003019016	1CO	3	19	16		accusative				
46003019017	1CO	3	19	17		accusative				
46003019018	1CO	3	19	18						
46003019019	1CO	3	19	19		dative				
46003019020	1CO	3	19	20		dative				
46003019021	1CO	3	19	21		genitive				
46003020001	1CO	3	20	1						
46003020002	1CO	3	20	2	adv					
46003020003	1CO	3	20	3	s	nominative				
46003020004	1CO	3	20	4	v		present	active	indicative	
46003020005	1CO	3	20	5		accusative				
46003020006	1CO	3	20	6		accusative				
46003020007	1CO	3	20	7		genitive				
46003020008	1CO	3	20	8		genitive				
46003020009	1CO	3	20	9						
46003020010	1CO	3	20	10	vc		present	active	indicative	
46003020011	1CO	3	20	11	p	nominative				
46003021001	1CO	3	21	1						
46003021002	1CO	3	21	2	s	nominative				
46003021003	1CO	3	21	3	v		present	middlepassive	imperative	
46003021004	1CO	3	21	4						
46003021005	1CO	3	21	5		dative				
46003021006	1CO	3	21	6	s	nominative				
46003021007	1CO	3	21	7						
46003021008	1CO	3	21	8	p	genitive				
46003021009	1CO	3	21	9	vc		present	active	indicative	
46003022001	1CO	3	22	1						
46003022002	1CO	3	22	2		nominative				
46003022003	1CO	3	22	3						
46003022004	1CO	3	22	4		nominative				
46003022005	1CO	3	22	5						
46003022006	1CO	3	22	6		nominative				
46003022007	1CO	3	22	7						
46003022008	1CO	3	22	8		nominative				
46003022009	1CO	3	22	9						
46003022010	1CO	3	22	10		nominative				
46003022011	1CO	3	22	11						
46003022012	1CO	3	22	12		nominative				
46003022013	1CO	3	22	13						
46003022014	1CO	3	22	14	v	nominative	perfect	active	participle	
46003022015	1CO	3	22	15						
46003022016	1CO	3	22	16	v	nominative	present	active	participle	
46003022017	1CO	3	22	17		nominative				
46003022018	1CO	3	22	18	p	genitive				
46003023001	1CO	3	23	1	s	nominative				
46003023002	1CO	3	23	2						
46003023003	1CO	3	23	3	p	genitive				
46003023004	1CO	3	23	4	s	nominative				
46003023005	1CO	3	23	5						
46003023006	1CO	3	23	6	p	genitive				
46004001001	1CO	4	1	1	adv					
46004001002	1CO	4	1	2	o	accusative				
46004001003	1CO	4	1	3	v		present	middlepassive	imperative	
46004001004	1CO	4	1	4	s	nominative				
46004001005	1CO	4	1	5						
46004001006	1CO	4	1	6		accusative				
46004001007	1CO	4	1	7		genitive				
46004001008	1CO	4	1	8						
46004001009	1CO	4	1	9		accusative				
46004001010	1CO	4	1	10		genitive				
46004001011	1CO	4	1	11		genitive				
46004002001	1CO	4	2	1	adv					
46004002002	1CO	4	2	2	adv	accusative				
46004002003	1CO	4	2	3	v		present	passive	indicative	
46004002004	1CO	4	2	4						
46004002005	1CO	4	2	5		dative				
46004002006	1CO	4	2	6		dative				
46004002007	1CO	4	2	7						
46004002008	1CO	4	2	8	o	nominative				
46004002009	1CO	4	2	9	s	nominative				
46004002010	1CO	4	2	10	v		aorist	passive	subjunctive	
46004003001	1CO	4	3	1	adv	dative				
46004003002	1CO	4	3	2						
46004003003	1CO	4	3	3						
46004003004	1CO	4	3	4		accusative				superlative
46004003005	1CO	4	3	5	vc		present	active	indicative	
46004003006	1CO	4	3	6						
46004003007	1CO	4	3	7						
46004003008	1CO	4	3	8		genitive				
46004003009	1CO	4	3	9	v		aorist	passive	subjunctive	
46004003010	1CO	4	3	10						
46004003011	1CO	4	3	11						
46004003012	1CO	4	3	12		genitive				
46004003013	1CO	4	3	13		genitive				
46004003014	1CO	4	3	14						
46004003015	1CO	4	3	15	adv					
46004003016	1CO	4	3	16	o	accusative				
46004003017	1CO	4	3	17	v		present	active	indicative	
46004004001	1CO	4	4	1	o	accusative				
46004004002	1CO	4	4	2						
46004004003	1CO	4	4	3	adv	dative				
46004004004	1CO	4	4	4	v		perfect	active	indicative	
46004004005	1CO	4	4	5						
46004004006	1CO	4	4	6	adv					
46004004007	1CO	4	4	7						
46004004008	1CO	4	4	8		dative				
